split_id,model,category,precision,recall,f1_score,support
22,pegasus,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
22,pegasus,APPAREL,0.250000,0.333333,0.285714,3.000000
22,pegasus,ARTS,0.000000,0.000000,0.000000,3.000000
22,pegasus,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
22,pegasus,AVIATION,0.000000,0.000000,0.000000,3.000000
22,pegasus,BANKING,0.000000,0.000000,0.000000,2.000000
22,pegasus,BPO,0.000000,0.000000,0.000000,0.000000
22,pegasus,BUSINESS-DEVELOPMENT,0.666667,1.000000,0.800000,2.000000
22,pegasus,CHEF,0.000000,0.000000,0.000000,0.000000
22,pegasus,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
22,pegasus,CONSULTANT,0.000000,0.000000,0.000000,0.000000
22,pegasus,DESIGNER,0.000000,0.000000,0.000000,0.000000
22,pegasus,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
22,pegasus,ENGINEERING,0.000000,0.000000,0.000000,0.000000
22,pegasus,FINANCE,0.000000,0.000000,0.000000,0.000000
22,pegasus,FITNESS,0.000000,0.000000,0.000000,0.000000
22,pegasus,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
22,pegasus,HR,0.000000,0.000000,0.000000,0.000000
22,pegasus,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
22,pegasus,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
22,pegasus,SALES,0.000000,0.000000,0.000000,0.000000
22,pegasus,TEACHER,0.000000,0.000000,0.000000,0.000000
22,random,ACCOUNTANT,0.000000,0.000000,0.000000,1.000000
22,random,ADVOCATE,0.000000,0.000000,0.000000,1.000000
22,random,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
22,random,APPAREL,0.333333,1.000000,0.500000,3.000000
22,random,ARTS,0.333333,0.333333,0.333333,3.000000
22,random,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
22,random,AVIATION,0.000000,0.000000,0.000000,3.000000
22,random,BANKING,0.000000,0.000000,0.000000,2.000000
22,random,BPO,0.000000,0.000000,0.000000,0.000000
22,random,BUSINESS-DEVELOPMENT,0.000000,0.000000,0.000000,2.000000
22,random,CHEF,0.000000,0.000000,0.000000,0.000000
22,random,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
22,random,CONSULTANT,0.000000,0.000000,0.000000,0.000000
22,random,DESIGNER,0.000000,0.000000,0.000000,0.000000
22,random,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
22,random,ENGINEERING,0.000000,0.000000,0.000000,0.000000
22,random,FINANCE,0.000000,0.000000,0.000000,0.000000
22,random,FITNESS,0.000000,0.000000,0.000000,0.000000
22,random,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
22,random,HR,0.000000,0.000000,0.000000,0.000000
22,random,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
22,random,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
22,random,SALES,0.000000,0.000000,0.000000,0.000000
22,random,TEACHER,0.000000,0.000000,0.000000,0.000000
22,reduction,ACCOUNTANT,0.500000,1.000000,0.666667,1.000000
22,reduction,ADVOCATE,0.000000,0.000000,0.000000,1.000000
22,reduction,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
22,reduction,APPAREL,0.400000,0.666667,0.500000,3.000000
22,reduction,ARTS,0.285714,0.666667,0.400000,3.000000
22,reduction,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
22,reduction,AVIATION,0.000000,0.000000,0.000000,3.000000
22,reduction,BANKING,0.000000,0.000000,0.000000,2.000000
22,reduction,BPO,0.000000,0.000000,0.000000,0.000000
22,reduction,BUSINESS-DEVELOPMENT,0.000000,0.000000,0.000000,2.000000
22,reduction,CHEF,0.000000,0.000000,0.000000,0.000000
22,reduction,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
22,reduction,CONSULTANT,0.000000,0.000000,0.000000,0.000000
22,reduction,DESIGNER,0.000000,0.000000,0.000000,0.000000
22,reduction,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
22,reduction,ENGINEERING,0.000000,0.000000,0.000000,0.000000
22,reduction,FINANCE,0.000000,0.000000,0.000000,0.000000
22,reduction,FITNESS,0.000000,0.000000,0.000000,0.000000
22,reduction,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
22,reduction,HR,0.000000,0.000000,0.000000,0.000000
22,reduction,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
22,reduction,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
22,reduction,SALES,0.000000,0.000000,0.000000,0.000000
22,reduction,TEACHER,0.000000,0.000000,0.000000,0.000000
22,t5,ACCOUNTANT,0.250000,1.000000,0.400000,1.000000
22,t5,ADVOCATE,0.000000,0.000000,0.000000,1.000000
22,t5,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
22,t5,APPAREL,0.000000,0.000000,0.000000,3.000000
22,t5,ARTS,0.500000,0.333333,0.400000,3.000000
22,t5,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
22,t5,AVIATION,0.000000,0.000000,0.000000,3.000000
22,t5,BANKING,0.000000,0.000000,0.000000,2.000000
22,t5,BPO,0.000000,0.000000,0.000000,0.000000
22,t5,BUSINESS-DEVELOPMENT,0.250000,0.500000,0.333333,2.000000
22,t5,CHEF,0.000000,0.000000,0.000000,0.000000
22,t5,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
22,t5,CONSULTANT,0.000000,0.000000,0.000000,0.000000
22,t5,DESIGNER,0.000000,0.000000,0.000000,0.000000
22,t5,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
22,t5,ENGINEERING,0.000000,0.000000,0.000000,0.000000
22,t5,FINANCE,0.000000,0.000000,0.000000,0.000000
22,t5,FITNESS,0.000000,0.000000,0.000000,0.000000
22,t5,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
22,t5,HR,0.000000,0.000000,0.000000,0.000000
22,t5,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
22,t5,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
22,t5,SALES,0.000000,0.000000,0.000000,0.000000
22,t5,TEACHER,0.000000,0.000000,0.000000,0.000000
22,t5_large,ACCOUNTANT,0.333333,1.000000,0.500000,1.000000
22,t5_large,ADVOCATE,0.000000,0.000000,0.000000,1.000000
22,t5_large,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
22,t5_large,APPAREL,0.000000,0.000000,0.000000,3.000000
22,t5_large,ARTS,0.000000,0.000000,0.000000,3.000000
22,t5_large,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
22,t5_large,AVIATION,0.000000,0.000000,0.000000,3.000000
22,t5_large,BANKING,0.000000,0.000000,0.000000,2.000000
22,t5_large,BPO,0.000000,0.000000,0.000000,0.000000
22,t5_large,BUSINESS-DEVELOPMENT,0.250000,0.500000,0.333333,2.000000
22,t5_large,CHEF,0.000000,0.000000,0.000000,0.000000
22,t5_large,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
22,t5_large,CONSULTANT,0.000000,0.000000,0.000000,0.000000
22,t5_large,DESIGNER,0.000000,0.000000,0.000000,0.000000
22,t5_large,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
22,t5_large,ENGINEERING,0.000000,0.000000,0.000000,0.000000
22,t5_large,FINANCE,0.000000,0.000000,0.000000,0.000000
22,t5_large,FITNESS,0.000000,0.000000,0.000000,0.000000
22,t5_large,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
22,t5_large,HR,0.000000,0.000000,0.000000,0.000000
22,t5_large,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
22,t5_large,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
22,t5_large,SALES,0.000000,0.000000,0.000000,0.000000
22,t5_large,TEACHER,0.000000,0.000000,0.000000,0.000000
22,t5_small,ACCOUNTANT,0.333333,1.000000,0.500000,1.000000
22,t5_small,ADVOCATE,0.000000,0.000000,0.000000,1.000000
22,t5_small,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
22,t5_small,APPAREL,0.250000,0.333333,0.285714,3.000000
22,t5_small,ARTS,0.000000,0.000000,0.000000,3.000000
22,t5_small,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
22,t5_small,AVIATION,0.000000,0.000000,0.000000,3.000000
22,t5_small,BANKING,0.500000,0.500000,0.500000,2.000000
22,t5_small,BPO,0.000000,0.000000,0.000000,0.000000
22,t5_small,BUSINESS-DEVELOPMENT,0.500000,0.500000,0.500000,2.000000
22,t5_small,CHEF,0.000000,0.000000,0.000000,0.000000
22,t5_small,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
22,t5_small,CONSULTANT,0.000000,0.000000,0.000000,0.000000
22,t5_small,DESIGNER,0.000000,0.000000,0.000000,0.000000
22,t5_small,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
22,t5_small,ENGINEERING,0.000000,0.000000,0.000000,0.000000
22,t5_small,FINANCE,0.000000,0.000000,0.000000,0.000000
22,t5_small,FITNESS,0.000000,0.000000,0.000000,0.000000
22,t5_small,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
22,t5_small,HR,0.000000,0.000000,0.000000,0.000000
22,t5_small,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
22,t5_small,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
22,t5_small,SALES,0.000000,0.000000,0.000000,0.000000
22,t5_small,TEACHER,0.000000,0.000000,0.000000,0.000000
22,textrank,ACCOUNTANT,0.500000,1.000000,0.666667,1.000000
22,textrank,ADVOCATE,0.000000,0.000000,0.000000,1.000000
22,textrank,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
22,textrank,APPAREL,0.400000,0.666667,0.500000,3.000000
22,textrank,ARTS,0.166667,0.333333,0.222222,3.000000
22,textrank,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
22,textrank,AVIATION,0.000000,0.000000,0.000000,3.000000
22,textrank,BANKING,0.000000,0.000000,0.000000,2.000000
22,textrank,BPO,0.000000,0.000000,0.000000,0.000000
22,textrank,BUSINESS-DEVELOPMENT,0.000000,0.000000,0.000000,2.000000
22,textrank,CHEF,0.000000,0.000000,0.000000,0.000000
22,textrank,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
22,textrank,CONSULTANT,0.000000,0.000000,0.000000,0.000000
22,textrank,DESIGNER,0.000000,0.000000,0.000000,0.000000
22,textrank,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
22,textrank,ENGINEERING,0.000000,0.000000,0.000000,0.000000
22,textrank,FINANCE,0.000000,0.000000,0.000000,0.000000
22,textrank,FITNESS,0.000000,0.000000,0.000000,0.000000
22,textrank,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
22,textrank,HR,0.000000,0.000000,0.000000,0.000000
22,textrank,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
22,textrank,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
22,textrank,SALES,0.000000,0.000000,0.000000,0.000000
22,textrank,TEACHER,0.000000,0.000000,0.000000,0.000000
23,bart,ACCOUNTANT,1.000000,1.000000,1.000000,1.000000
23,bart,ADVOCATE,0.000000,0.000000,0.000000,1.000000
23,bart,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
23,bart,APPAREL,0.333333,0.666667,0.444444,3.000000
23,bart,ARTS,0.000000,0.000000,0.000000,3.000000
23,bart,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
23,bart,AVIATION,0.000000,0.000000,0.000000,3.000000
23,bart,BANKING,0.000000,0.000000,0.000000,2.000000
23,bart,BPO,0.000000,0.000000,0.000000,0.000000
23,bart,BUSINESS-DEVELOPMENT,1.000000,0.500000,0.666667,2.000000
23,bart,CHEF,0.000000,0.000000,0.000000,0.000000
23,bart,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
23,bart,CONSULTANT,0.000000,0.000000,0.000000,0.000000
23,bart,DESIGNER,0.000000,0.000000,0.000000,0.000000
23,bart,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
23,bart,ENGINEERING,0.000000,0.000000,0.000000,0.000000
23,bart,FINANCE,0.000000,0.000000,0.000000,0.000000
23,bart,FITNESS,0.000000,0.000000,0.000000,0.000000
23,bart,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
23,bart,HR,0.000000,0.000000,0.000000,0.000000
23,bart,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
23,bart,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
23,bart,SALES,0.000000,0.000000,0.000000,0.000000
23,bart,TEACHER,0.000000,0.000000,0.000000,0.000000
23,flan_t5_base,ACCOUNTANT,0.500000,1.000000,0.666667,1.000000
23,flan_t5_base,ADVOCATE,0.000000,0.000000,0.000000,1.000000
23,flan_t5_base,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
23,flan_t5_base,APPAREL,0.250000,0.333333,0.285714,3.000000
23,flan_t5_base,ARTS,0.000000,0.000000,0.000000,3.000000
23,flan_t5_base,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
23,flan_t5_base,AVIATION,0.000000,0.000000,0.000000,3.000000
23,flan_t5_base,BANKING,0.000000,0.000000,0.000000,2.000000
23,flan_t5_base,BPO,0.000000,0.000000,0.000000,0.000000
23,flan_t5_base,BUSINESS-DEVELOPMENT,0.000000,0.000000,0.000000,2.000000
23,flan_t5_base,CHEF,0.000000,0.000000,0.000000,0.000000
23,flan_t5_base,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
23,flan_t5_base,CONSULTANT,0.000000,0.000000,0.000000,0.000000
23,flan_t5_base,DESIGNER,0.000000,0.000000,0.000000,0.000000
23,flan_t5_base,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
23,flan_t5_base,ENGINEERING,0.000000,0.000000,0.000000,0.000000
23,flan_t5_base,FINANCE,0.000000,0.000000,0.000000,0.000000
23,flan_t5_base,FITNESS,0.000000,0.000000,0.000000,0.000000
23,flan_t5_base,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
23,flan_t5_base,HR,0.000000,0.000000,0.000000,0.000000
23,flan_t5_base,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
23,flan_t5_base,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
23,flan_t5_base,SALES,0.000000,0.000000,0.000000,0.000000
23,flan_t5_base,TEACHER,0.000000,0.000000,0.000000,0.000000
23,kl,ACCOUNTANT,1.000000,1.000000,1.000000,1.000000
23,kl,ADVOCATE,0.000000,0.000000,0.000000,1.000000
23,kl,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
23,kl,APPAREL,0.333333,0.333333,0.333333,3.000000
23,kl,ARTS,0.500000,0.666667,0.571429,3.000000
23,kl,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
23,kl,AVIATION,0.333333,0.333333,0.333333,3.000000
23,kl,BANKING,0.000000,0.000000,0.000000,2.000000
23,kl,BPO,0.000000,0.000000,0.000000,0.000000
23,kl,BUSINESS-DEVELOPMENT,0.250000,0.500000,0.333333,2.000000
23,kl,CHEF,0.000000,0.000000,0.000000,0.000000
23,kl,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
23,kl,CONSULTANT,0.000000,0.000000,0.000000,0.000000
23,kl,DESIGNER,0.000000,0.000000,0.000000,0.000000
23,kl,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
23,kl,ENGINEERING,0.000000,0.000000,0.000000,0.000000
23,kl,FINANCE,0.000000,0.000000,0.000000,0.000000
23,kl,FITNESS,0.000000,0.000000,0.000000,0.000000
23,kl,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
23,kl,HR,0.000000,0.000000,0.000000,0.000000
23,kl,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
23,kl,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
23,kl,SALES,0.000000,0.000000,0.000000,0.000000
23,kl,TEACHER,0.000000,0.000000,0.000000,0.000000
23,lexrank,ACCOUNTANT,1.000000,1.000000,1.000000,1.000000
23,lexrank,ADVOCATE,0.000000,0.000000,0.000000,1.000000
23,lexrank,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
23,lexrank,APPAREL,0.666667,0.666667,0.666667,3.000000
23,lexrank,ARTS,0.000000,0.000000,0.000000,3.000000
23,lexrank,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
23,lexrank,AVIATION,0.666667,0.666667,0.666667,3.000000
23,lexrank,BANKING,0.000000,0.000000,0.000000,2.000000
23,lexrank,BPO,0.000000,0.000000,0.000000,0.000000
23,lexrank,BUSINESS-DEVELOPMENT,0.250000,0.500000,0.333333,2.000000
23,lexrank,CHEF,0.000000,0.000000,0.000000,0.000000
23,lexrank,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
23,lexrank,CONSULTANT,0.000000,0.000000,0.000000,0.000000
23,lexrank,DESIGNER,0.000000,0.000000,0.000000,0.000000
23,lexrank,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
23,lexrank,ENGINEERING,0.000000,0.000000,0.000000,0.000000
23,lexrank,FINANCE,0.000000,0.000000,0.000000,0.000000
23,lexrank,FITNESS,0.000000,0.000000,0.000000,0.000000
23,lexrank,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
23,lexrank,HR,0.000000,0.000000,0.000000,0.000000
23,lexrank,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
23,lexrank,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
23,lexrank,SALES,0.000000,0.000000,0.000000,0.000000
23,lexrank,TEACHER,0.000000,0.000000,0.000000,0.000000
23,lsa,ACCOUNTANT,0.500000,1.000000,0.666667,1.000000
23,lsa,ADVOCATE,0.000000,0.000000,0.000000,1.000000
23,lsa,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
23,lsa,APPAREL,0.500000,1.000000,0.666667,3.000000
23,lsa,ARTS,0.000000,0.000000,0.000000,3.000000
23,lsa,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
23,lsa,AVIATION,0.166667,0.333333,0.222222,3.000000
23,lsa,BANKING,0.000000,0.000000,0.000000,2.000000
23,lsa,BPO,0.000000,0.000000,0.000000,0.000000
23,lsa,BUSINESS-DEVELOPMENT,0.000000,0.000000,0.000000,2.000000
23,lsa,CHEF,0.000000,0.000000,0.000000,0.000000
23,lsa,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
23,lsa,CONSULTANT,0.000000,0.000000,0.000000,0.000000
23,lsa,DESIGNER,0.000000,0.000000,0.000000,0.000000
23,lsa,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
23,lsa,ENGINEERING,0.000000,0.000000,0.000000,0.000000
23,lsa,FINANCE,0.000000,0.000000,0.000000,0.000000
23,lsa,FITNESS,0.000000,0.000000,0.000000,0.000000
23,lsa,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
23,lsa,HR,0.000000,0.000000,0.000000,0.000000
23,lsa,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
23,lsa,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
23,lsa,SALES,0.000000,0.000000,0.000000,0.000000
23,lsa,TEACHER,0.000000,0.000000,0.000000,0.000000
23,luhn,ACCOUNTANT,1.000000,1.000000,1.000000,1.000000
23,luhn,ADVOCATE,0.000000,0.000000,0.000000,1.000000
23,luhn,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
23,luhn,APPAREL,0.375000,1.000000,0.545455,3.000000
23,luhn,ARTS,0.000000,0.000000,0.000000,3.000000
23,luhn,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
23,luhn,AVIATION,0.250000,0.333333,0.285714,3.000000
23,luhn,BANKING,0.000000,0.000000,0.000000,2.000000
23,luhn,BPO,0.000000,0.000000,0.000000,0.000000
23,luhn,BUSINESS-DEVELOPMENT,0.333333,0.500000,0.400000,2.000000
23,luhn,CHEF,0.000000,0.000000,0.000000,0.000000
23,luhn,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
23,luhn,CONSULTANT,0.000000,0.000000,0.000000,0.000000
23,luhn,DESIGNER,0.000000,0.000000,0.000000,0.000000
23,luhn,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
23,luhn,ENGINEERING,0.000000,0.000000,0.000000,0.000000
23,luhn,FINANCE,0.000000,0.000000,0.000000,0.000000
23,luhn,FITNESS,0.000000,0.000000,0.000000,0.000000
23,luhn,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
23,luhn,HR,0.000000,0.000000,0.000000,0.000000
23,luhn,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
23,luhn,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
23,luhn,SALES,0.000000,0.000000,0.000000,0.000000
23,luhn,TEACHER,0.000000,0.000000,0.000000,0.000000
23,pegasus,ACCOUNTANT,0.000000,0.000000,0.000000,1.000000
23,pegasus,ADVOCATE,0.000000,0.000000,0.000000,1.000000
23,pegasus,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
23,pegasus,APPAREL,0.000000,0.000000,0.000000,3.000000
23,pegasus,ARTS,0.000000,0.000000,0.000000,3.000000
23,pegasus,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
23,pegasus,AVIATION,0.333333,0.333333,0.333333,3.000000
23,pegasus,BANKING,0.000000,0.000000,0.000000,2.000000
23,pegasus,BPO,0.000000,0.000000,0.000000,0.000000
23,pegasus,BUSINESS-DEVELOPMENT,0.500000,0.500000,0.500000,2.000000
23,pegasus,CHEF,0.000000,0.000000,0.000000,0.000000
23,pegasus,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
23,pegasus,CONSULTANT,0.000000,0.000000,0.000000,0.000000
23,pegasus,DESIGNER,0.000000,0.000000,0.000000,0.000000
23,pegasus,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
23,pegasus,ENGINEERING,0.000000,0.000000,0.000000,0.000000
23,pegasus,FINANCE,0.000000,0.000000,0.000000,0.000000
23,pegasus,FITNESS,0.000000,0.000000,0.000000,0.000000
23,pegasus,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
23,pegasus,HR,0.000000,0.000000,0.000000,0.000000
23,pegasus,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
23,pegasus,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
23,pegasus,SALES,0.000000,0.000000,0.000000,0.000000
23,pegasus,TEACHER,0.000000,0.000000,0.000000,0.000000
23,random,ACCOUNTANT,0.000000,0.000000,0.000000,1.000000
23,random,ADVOCATE,0.000000,0.000000,0.000000,1.000000
23,random,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
23,random,APPAREL,0.600000,1.000000,0.750000,3.000000
23,random,ARTS,0.500000,0.666667,0.571429,3.000000
23,random,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
23,random,AVIATION,1.000000,0.333333,0.500000,3.000000
23,random,BANKING,0.000000,0.000000,0.000000,2.000000
23,random,BPO,0.000000,0.000000,0.000000,0.000000
23,random,BUSINESS-DEVELOPMENT,0.000000,0.000000,0.000000,2.000000
23,random,CHEF,0.000000,0.000000,0.000000,0.000000
23,random,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
23,random,CONSULTANT,0.000000,0.000000,0.000000,0.000000
23,random,DESIGNER,0.000000,0.000000,0.000000,0.000000
23,random,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
23,random,ENGINEERING,0.000000,0.000000,0.000000,0.000000
23,random,FINANCE,0.000000,0.000000,0.000000,0.000000
23,random,FITNESS,0.000000,0.000000,0.000000,0.000000
23,random,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
23,random,HR,0.000000,0.000000,0.000000,0.000000
23,random,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
23,random,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
23,random,SALES,0.000000,0.000000,0.000000,0.000000
23,random,TEACHER,0.000000,0.000000,0.000000,0.000000
23,reduction,ACCOUNTANT,1.000000,1.000000,1.000000,1.000000
23,reduction,ADVOCATE,0.000000,0.000000,0.000000,1.000000
23,reduction,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
23,reduction,APPAREL,0.250000,0.666667,0.363636,3.000000
23,reduction,ARTS,0.000000,0.000000,0.000000,3.000000
23,reduction,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
23,reduction,AVIATION,0.500000,0.666667,0.571429,3.000000
23,reduction,BANKING,0.000000,0.000000,0.000000,2.000000
23,reduction,BPO,0.000000,0.000000,0.000000,0.000000
23,reduction,BUSINESS-DEVELOPMENT,0.250000,0.500000,0.333333,2.000000
23,reduction,CHEF,0.000000,0.000000,0.000000,0.000000
23,reduction,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
23,reduction,CONSULTANT,0.000000,0.000000,0.000000,0.000000
23,reduction,DESIGNER,0.000000,0.000000,0.000000,0.000000
23,reduction,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
23,reduction,ENGINEERING,0.000000,0.000000,0.000000,0.000000
23,reduction,FINANCE,0.000000,0.000000,0.000000,0.000000
23,reduction,FITNESS,0.000000,0.000000,0.000000,0.000000
23,reduction,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
23,reduction,HR,0.000000,0.000000,0.000000,0.000000
23,reduction,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
23,reduction,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
23,reduction,SALES,0.000000,0.000000,0.000000,0.000000
23,reduction,TEACHER,0.000000,0.000000,0.000000,0.000000
23,t5,ACCOUNTANT,0.500000,1.000000,0.666667,1.000000
23,t5,ADVOCATE,0.000000,0.000000,0.000000,1.000000
23,t5,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
23,t5,APPAREL,0.000000,0.000000,0.000000,3.000000
23,t5,ARTS,0.200000,0.333333,0.250000,3.000000
23,t5,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
23,t5,AVIATION,1.000000,0.333333,0.500000,3.000000
23,t5,BANKING,0.000000,0.000000,0.000000,2.000000
23,t5,BPO,0.000000,0.000000,0.000000,0.000000
23,t5,BUSINESS-DEVELOPMENT,0.000000,0.000000,0.000000,2.000000
23,t5,CHEF,0.000000,0.000000,0.000000,0.000000
23,t5,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
23,t5,CONSULTANT,0.000000,0.000000,0.000000,0.000000
23,t5,DESIGNER,0.000000,0.000000,0.000000,0.000000
23,t5,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
23,t5,ENGINEERING,0.000000,0.000000,0.000000,0.000000
23,t5,FINANCE,0.000000,0.000000,0.000000,0.000000
23,t5,FITNESS,0.000000,0.000000,0.000000,0.000000
23,t5,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
23,t5,HR,0.000000,0.000000,0.000000,0.000000
23,t5,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
23,t5,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
23,t5,SALES,0.000000,0.000000,0.000000,0.000000
23,t5,TEACHER,0.000000,0.000000,0.000000,0.000000
23,t5_large,ACCOUNTANT,1.000000,1.000000,1.000000,1.000000
23,t5_large,ADVOCATE,0.000000,0.000000,0.000000,1.000000
